Date,High,Close_1,Open_1,High_1,Low_1,Vol_1,Change_1,Close_2,Open_2,High_2,Low_2,Vol_2,Change_2,Close_3,Open_3,High_3,Low_3,Vol_3,Change_3,Close_4,Open_4,High_4,Low_4,Vol_4,Change_4,Close_5,Open_5,High_5,Low_5,Vol_5,Change_5
18/2/2021,1950.04,1847.95,1781.44,1854.03,1734.15,1690000,3.72,1781.69,1778.63,1827.07,1726.78,1480000,0.16,1778.82,1800.60,1835.51,1661.09,1940000,-1.27,1801.78,1815.44,1850.00,1787.11,1430000,-0.76,1815.49,1840.90,1871.36,1766.05,1440000,-1.39
17/2/2021,1854.03,1781.69,1778.63,1827.07,1726.78,1480000,0.16,1778.82,1800.60,1835.51,1661.09,1940000,-1.27,1801.78,1815.44,1850.00,1787.11,1430000,-0.76,1815.49,1840.90,1871.36,1766.05,1440000,-1.39,1841.02,1786.74,1862.17,1741.04,1750000,3.06
16/2/2021,1827.07,1778.82,1800.60,1835.51,1661.09,1940000,-1.27,1801.78,1815.44,1850.00,1787.11,1430000,-0.76,1815.49,1840.90,1871.36,1766.05,1440000,-1.39,1841.02,1786.74,1862.17,1741.04,1750000,3.06,1786.35,1742.11,1817.68,1704.97,1560000,2.54
15/2/2021,1835.51,1801.78,1815.44,1850.00,1787.11,1430000,-0.76,1815.49,1840.90,1871.36,1766.05,1440000,-1.39,1841.02,1786.74,1862.17,1741.04,1750000,3.06,1786.35,1742.11,1817.68,1704.97,1560000,2.54,1742.09,1770.81,1835.40,1683.52,2010000,-1.61
14/2/2021,1850.00,1815.49,1840.90,1871.36,1766.05,1440000,-1.39,1841.02,1786.74,1862.17,1741.04,1750000,3.06,1786.35,1742.11,1817.68,1704.97,1560000,2.54,1742.09,1770.81,1835.40,1683.52,2010000,-1.61,1770.63,1750.19,1818.94,1711.40,1940000,1.17
13/2/2021,1871.36,1841.02,1786.74,1862.17,1741.04,1750000,3.06,1786.35,1742.11,1817.68,1704.97,1560000,2.54,1742.09,1770.81,1835.40,1683.52,2010000,-1.61,1770.63,1750.19,1818.94,1711.40,1940000,1.17,1750.18,1612.98,1775.12,1566.43,2170000,8.51
12/2/2021,1862.17,1786.35,1742.11,1817.68,1704.97,1560000,2.54,1742.09,1770.81,1835.40,1683.52,2010000,-1.61,1770.63,1750.19,1818.94,1711.40,1940000,1.17,1750.18,1612.98,1775.12,1566.43,2170000,8.51,1612.99,1676.62,1692.29,1491.68,1940000,-3.80
11/2/2021,1817.68,1742.09,1770.81,1835.40,1683.52,2010000,-1.61,1770.63,1750.19,1818.94,1711.40,1940000,1.17,1750.18,1612.98,1775.12,1566.43,2170000,8.51,1612.99,1676.62,1692.29,1491.68,1940000,-3.80,1676.63,1719.11,1742.90,1648.03,1780000,-2.48
10/2/2021,1835.40,1770.63,1750.19,1818.94,1711.40,1940000,1.17,1750.18,1612.98,1775.12,1566.43,2170000,8.51,1612.99,1676.62,1692.29,1491.68,1940000,-3.80,1676.63,1719.11,1742.90,1648.03,1780000,-2.48,1719.20,1593.91,1760.09,1589.28,1800000,7.85
9/2/2021,1818.94,1750.18,1612.98,1775.12,1566.43,2170000,8.51,1612.99,1676.62,1692.29,1491.68,1940000,-3.80,1676.63,1719.11,1742.90,1648.03,1780000,-2.48,1719.20,1593.91,1760.09,1589.28,1800000,7.85,1594.00,1664.19,1693.64,1570.45,2340000,-4.23
8/2/2021,1775.12,1612.99,1676.62,1692.29,1491.68,1940000,-3.80,1676.63,1719.11,1742.90,1648.03,1780000,-2.48,1719.20,1593.91,1760.09,1589.28,1800000,7.85,1594.00,1664.19,1693.64,1570.45,2340000,-4.23,1664.34,1511.96,1667.93,1510.27,2270000,10.12
7/2/2021,1692.29,1676.63,1719.11,1742.90,1648.03,1780000,-2.48,1719.20,1593.91,1760.09,1589.28,1800000,7.85,1594.00,1664.19,1693.64,1570.45,2340000,-4.23,1664.34,1511.96,1667.93,1510.27,2270000,10.12,1511.36,1373.31,1546.88,1361.63,2730000,10.05
6/2/2021,1742.90,1719.20,1593.91,1760.09,1589.28,1800000,7.85,1594.00,1664.19,1693.64,1570.45,2340000,-4.23,1664.34,1511.96,1667.93,1510.27,2270000,10.12,1511.36,1373.31,1546.88,1361.63,2730000,10.05,1373.40,1312.69,1376.44,1272.09,1650000,4.62
5/2/2021,1760.09,1594.00,1664.19,1693.64,1570.45,2340000,-4.23,1664.34,1511.96,1667.93,1510.27,2270000,10.12,1511.36,1373.31,1546.88,1361.63,2730000,10.05,1373.40,1312.69,1376.44,1272.09,1650000,4.62,1312.73,1377.05,1380.04,1282.41,1540000,-4.66
4/2/2021,1693.64,1664.34,1511.96,1667.93,1510.27,2270000,10.12,1511.36,1373.31,1546.88,1361.63,2730000,10.05,1373.40,1312.69,1376.44,1272.09,1650000,4.62,1312.73,1377.05,1380.04,1282.41,1540000,-4.66,1376.96,1379.78,1405.78,1327.66,1590000,-0.17
3/2/2021,1667.93,1511.36,1373.31,1546.88,1361.63,2730000,10.05,1373.40,1312.69,1376.44,1272.09,1650000,4.62,1312.73,1377.05,1380.04,1282.41,1540000,-4.66,1376.96,1379.78,1405.78,1327.66,1590000,-0.17,1379.30,1329.16,1436.27,1288.26,3330000,3.83
2/2/2021,1546.88,1373.40,1312.69,1376.44,1272.09,1650000,4.62,1312.73,1377.05,1380.04,1282.41,1540000,-4.66,1376.96,1379.78,1405.78,1327.66,1590000,-0.17,1379.30,1329.16,1436.27,1288.26,3330000,3.83,1328.47,1247.67,1359.51,1221.15,814310,6.48
1/2/2021,1376.44,1312.73,1377.05,1380.04,1282.41,1540000,-4.66,1376.96,1379.78,1405.78,1327.66,1590000,-0.17,1379.30,1329.16,1436.27,1288.26,3330000,3.83,1328.47,1247.67,1359.51,1221.15,814310,6.48,1247.62,1366.14,1372.31,1210.40,2900000,-8.68
31/1/2021,1380.04,1376.96,1379.78,1405.78,1327.66,1590000,-0.17,1379.30,1329.16,1436.27,1288.26,3330000,3.83,1328.47,1247.67,1359.51,1221.15,814310,6.48,1247.62,1366.14,1372.31,1210.40,2900000,-8.68,1366.27,1317.67,1377.94,1246.45,2560000,3.67
30/1/2021,1405.78,1379.30,1329.16,1436.27,1288.26,3330000,3.83,1328.47,1247.67,1359.51,1221.15,814310,6.48,1247.62,1366.14,1372.31,1210.40,2900000,-8.68,1366.27,1317.67,1377.94,1246.45,2560000,3.67,1317.90,1390.69,1474.68,1298.13,2770000,-5.21
29/1/2021,1436.27,1328.47,1247.67,1359.51,1221.15,814310,6.48,1247.62,1366.14,1372.31,1210.40,2900000,-8.68,1366.27,1317.67,1377.94,1246.45,2560000,3.67,1317.90,1390.69,1474.68,1298.13,2770000,-5.21,1390.28,1233.41,1398.00,1222.14,2300000,12.72
28/1/2021,1359.51,1247.62,1366.14,1372.31,1210.40,2900000,-8.68,1366.27,1317.67,1377.94,1246.45,2560000,3.67,1317.90,1390.69,1474.68,1298.13,2770000,-5.21,1390.28,1233.41,1398.00,1222.14,2300000,12.72,1233.40,1234.34,1271.65,1196.94,1460000,-0.10
27/1/2021,1372.31,1366.27,1317.67,1377.94,1246.45,2560000,3.67,1317.90,1390.69,1474.68,1298.13,2770000,-5.21,1390.28,1233.41,1398.00,1222.14,2300000,12.72,1233.40,1234.34,1271.65,1196.94,1460000,-0.10,1234.58,1118.01,1272.85,1045.02,2940000,10.49
26/1/2021,1377.94,1317.90,1390.69,1474.68,1298.13,2770000,-5.21,1390.28,1233.41,1398.00,1222.14,2300000,12.72,1233.40,1234.34,1271.65,1196.94,1460000,-0.10,1234.58,1118.01,1272.85,1045.02,2940000,10.49,1117.33,1377.63,1387.39,1095.26,2760000,-18.89
25/1/2021,1474.68,1390.28,1233.41,1398.00,1222.14,2300000,12.72,1233.40,1234.34,1271.65,1196.94,1460000,-0.10,1234.58,1118.01,1272.85,1045.02,2940000,10.49,1117.33,1377.63,1387.39,1095.26,2760000,-18.89,1377.53,1372.00,1406.56,1237.27,3050000,0.40
24/1/2021,1398.00,1233.40,1234.34,1271.65,1196.94,1460000,-0.10,1234.58,1118.01,1272.85,1045.02,2940000,10.49,1117.33,1377.63,1387.39,1095.26,2760000,-18.89,1377.53,1372.00,1406.56,1237.27,3050000,0.40,1372.00,1258.10,1437.42,1252.36,2270000,9.06
23/1/2021,1271.65,1234.58,1118.01,1272.85,1045.02,2940000,10.49,1117.33,1377.63,1387.39,1095.26,2760000,-18.89,1377.53,1372.00,1406.56,1237.27,3050000,0.40,1372.00,1258.10,1437.42,1252.36,2270000,9.06,1258.06,1233.93,1260.30,1184.15,1730000,2.06
22/1/2021,1272.85,1117.33,1377.63,1387.39,1095.26,2760000,-18.89,1377.53,1372.00,1406.56,1237.27,3050000,0.40,1372.00,1258.10,1437.42,1252.36,2270000,9.06,1258.06,1233.93,1260.30,1184.15,1730000,2.06,1232.64,1228.33,1269.01,1168.39,2150000,0.36
21/1/2021,1387.39,1377.53,1372.00,1406.56,1237.27,3050000,0.40,1372.00,1258.10,1437.42,1252.36,2270000,9.06,1258.06,1233.93,1260.30,1184.15,1730000,2.06,1232.64,1228.33,1269.01,1168.39,2150000,0.36,1228.27,1172.12,1290.92,1154.04,2290000,4.83
20/1/2021,1406.56,1372.00,1258.10,1437.42,1252.36,2270000,9.06,1258.06,1233.93,1260.30,1184.15,1730000,2.06,1232.64,1228.33,1269.01,1168.39,2150000,0.36,1228.27,1172.12,1290.92,1154.04,2290000,4.83,1171.68,1233.34,1256.13,1079.19,2850000,-4.44
19/1/2021,1437.42,1258.06,1233.93,1260.30,1184.15,1730000,2.06,1232.64,1228.33,1269.01,1168.39,2150000,0.36,1228.27,1172.12,1290.92,1154.04,2290000,4.83,1171.68,1233.34,1256.13,1079.19,2850000,-4.44,1226.17,1128.80,1246.52,1088.52,1550000,8.66
18/1/2021,1260.30,1232.64,1228.33,1269.01,1168.39,2150000,0.36,1228.27,1172.12,1290.92,1154.04,2290000,4.83,1171.68,1233.34,1256.13,1079.19,2850000,-4.44,1226.17,1128.80,1246.52,1088.52,1550000,8.66,1128.46,1050.20,1134.66,990.96,2250000,7.45
17/1/2021,1269.01,1228.27,1172.12,1290.92,1154.04,2290000,4.83,1171.68,1233.34,1256.13,1079.19,2850000,-4.44,1226.17,1128.80,1246.52,1088.52,1550000,8.66,1128.46,1050.20,1134.66,990.96,2250000,7.45,1050.19,1086.96,1149.19,1008.28,3090000,-3.78
16/1/2021,1290.92,1171.68,1233.34,1256.13,1079.19,2850000,-4.44,1226.17,1128.80,1246.52,1088.52,1550000,8.66,1128.46,1050.20,1134.66,990.96,2250000,7.45,1050.19,1086.96,1149.19,1008.28,3090000,-3.78,1091.47,1255.84,1257.30,917.96,4190000,-13.10
15/1/2021,1256.13,1226.17,1128.80,1246.52,1088.52,1550000,8.66,1128.46,1050.20,1134.66,990.96,2250000,7.45,1050.19,1086.96,1149.19,1008.28,3090000,-3.78,1091.47,1255.84,1257.30,917.96,4190000,-13.10,1256.04,1275.87,1347.98,1180.45,2650000,-1.53
14/1/2021,1246.52,1128.46,1050.20,1134.66,990.96,2250000,7.45,1050.19,1086.96,1149.19,1008.28,3090000,-3.78,1091.47,1255.84,1257.30,917.96,4190000,-13.10,1256.04,1275.87,1347.98,1180.45,2650000,-1.53,1275.58,1215.92,1301.75,1172.39,1990000,4.92
13/1/2021,1134.66,1050.19,1086.96,1149.19,1008.28,3090000,-3.78,1091.47,1255.84,1257.30,917.96,4190000,-13.10,1256.04,1275.87,1347.98,1180.45,2650000,-1.53,1275.58,1215.92,1301.75,1172.39,1990000,4.92,1215.73,1224.33,1271.08,1069.25,2710000,-0.70
12/1/2021,1149.19,1091.47,1255.84,1257.30,917.96,4190000,-13.10,1256.04,1275.87,1347.98,1180.45,2650000,-1.53,1275.58,1215.92,1301.75,1172.39,1990000,4.92,1215.73,1224.33,1271.08,1069.25,2710000,-0.70,1224.35,1208.71,1286.81,1153.09,2710000,1.37
11/1/2021,1257.30,1256.04,1275.87,1347.98,1180.45,2650000,-1.53,1275.58,1215.92,1301.75,1172.39,1990000,4.92,1215.73,1224.33,1271.08,1069.25,2710000,-0.70,1224.35,1208.71,1286.81,1153.09,2710000,1.37,1207.77,1099.77,1210.78,1060.67,3750000,9.85
10/1/2021,1347.98,1275.58,1215.92,1301.75,1172.39,1990000,4.92,1215.73,1224.33,1271.08,1069.25,2710000,-0.70,1224.35,1208.71,1286.81,1153.09,2710000,1.37,1207.77,1099.77,1210.78,1060.67,3750000,9.85,1099.52,1042.48,1131.56,976.91,3250000,5.48
9/1/2021,1301.75,1215.73,1224.33,1271.08,1069.25,2710000,-0.70,1224.35,1208.71,1286.81,1153.09,2710000,1.37,1207.77,1099.77,1210.78,1060.67,3750000,9.85,1099.52,1042.48,1131.56,976.91,3250000,5.48,1042.40,977.76,1158.27,894.24,5190000,6.92
8/1/2021,1271.08,1224.35,1208.71,1286.81,1153.09,2710000,1.37,1207.77,1099.77,1210.78,1060.67,3750000,9.85,1099.52,1042.48,1131.56,976.91,3250000,5.48,1042.40,977.76,1158.27,894.24,5190000,6.92,974.97,774.54,1008.49,769.57,4020000,25.88
7/1/2021,1286.81,1207.77,1099.77,1210.78,1060.67,3750000,9.85,1099.52,1042.48,1131.56,976.91,3250000,5.48,1042.40,977.76,1158.27,894.24,5190000,6.92,974.97,774.54,1008.49,769.57,4020000,25.88,774.50,729.00,787.26,715.15,2250000,6.22
6/1/2021,1210.78,1099.52,1042.48,1131.56,976.91,3250000,5.48,1042.40,977.76,1158.27,894.24,5190000,6.92,974.97,774.54,1008.49,769.57,4020000,25.88,774.50,729.00,787.26,715.15,2250000,6.22,729.12,735.87,748.96,715.74,1640000,-0.93
5/1/2021,1131.56,1042.40,977.76,1158.27,894.24,5190000,6.92,974.97,774.54,1008.49,769.57,4020000,25.88,774.50,729.00,787.26,715.15,2250000,6.22,729.12,735.87,748.96,715.74,1640000,-0.93,735.94,751.92,755.13,724.67,1040000,-2.11
4/1/2021,1158.27,974.97,774.54,1008.49,769.57,4020000,25.88,774.50,729.00,787.26,715.15,2250000,6.22,729.12,735.87,748.96,715.74,1640000,-0.93,735.94,751.92,755.13,724.67,1040000,-2.11,751.80,732.04,757.11,720.21,1860000,2.74
3/1/2021,1008.49,774.50,729.00,787.26,715.15,2250000,6.22,729.12,735.87,748.96,715.74,1640000,-0.93,735.94,751.92,755.13,724.67,1040000,-2.11,751.80,732.04,757.11,720.21,1860000,2.74,731.76,730.26,739.77,690.24,1820000,0.23
2/1/2021,787.26,729.12,735.87,748.96,715.74,1640000,-0.93,735.94,751.92,755.13,724.67,1040000,-2.11,751.80,732.04,757.11,720.21,1860000,2.74,731.76,730.26,739.77,690.24,1820000,0.23,730.05,683.76,747.86,682.47,2750000,6.78
1/1/2021,748.96,735.94,751.92,755.13,724.67,1040000,-2.11,751.80,732.04,757.11,720.21,1860000,2.74,731.76,730.26,739.77,690.24,1820000,0.23,730.05,683.76,747.86,682.47,2750000,6.78,683.71,636.35,715.46,627.12,2310000,7.40
31/12/2020,755.13,751.80,732.04,757.11,720.21,1860000,2.74,731.76,730.26,739.77,690.24,1820000,0.23,730.05,683.76,747.86,682.47,2750000,6.78,683.71,636.35,715.46,627.12,2310000,7.40,636.58,626.99,652.36,616.04,1940000,1.54
30/12/2020,757.11,731.76,730.26,739.77,690.24,1820000,0.23,730.05,683.76,747.86,682.47,2750000,6.78,683.71,636.35,715.46,627.12,2310000,7.40,636.58,626.99,652.36,616.04,1940000,1.54,626.93,612.38,633.90,605.01,1700000,2.38
29/12/2020,739.77,730.05,683.76,747.86,682.47,2750000,6.78,683.71,636.35,715.46,627.12,2310000,7.40,636.58,626.99,652.36,616.04,1940000,1.54,626.93,612.38,633.90,605.01,1700000,2.38,612.34,585.47,614.92,566.15,1720000,4.55
28/12/2020,747.86,683.71,636.35,715.46,627.12,2310000,7.40,636.58,626.99,652.36,616.04,1940000,1.54,626.93,612.38,633.90,605.01,1700000,2.38,612.34,585.47,614.92,566.15,1720000,4.55,585.69,637.04,638.11,554.09,2200000,-8.12
27/12/2020,715.46,636.58,626.99,652.36,616.04,1940000,1.54,626.93,612.38,633.90,605.01,1700000,2.38,612.34,585.47,614.92,566.15,1720000,4.55,585.69,637.04,638.11,554.09,2200000,-8.12,637.47,607.86,637.47,588.24,2120000,4.87
26/12/2020,652.36,626.93,612.38,633.90,605.01,1700000,2.38,612.34,585.47,614.92,566.15,1720000,4.55,585.69,637.04,638.11,554.09,2200000,-8.12,637.47,607.86,637.47,588.24,2120000,4.87,607.85,638.28,647.87,599.97,1880000,-4.76
25/12/2020,633.90,612.34,585.47,614.92,566.15,1720000,4.55,585.69,637.04,638.11,554.09,2200000,-8.12,637.47,607.86,637.47,588.24,2120000,4.87,607.85,638.28,647.87,599.97,1880000,-4.76,638.26,657.79,661.04,622.39,2110000,-3.03
24/12/2020,614.92,585.69,637.04,638.11,554.09,2200000,-8.12,637.47,607.86,637.47,588.24,2120000,4.87,607.85,638.28,647.87,599.97,1880000,-4.76,638.26,657.79,661.04,622.39,2110000,-3.03,658.17,654.08,669.54,645.91,2170000,0.66
23/12/2020,638.11,637.47,607.86,637.47,588.24,2120000,4.87,607.85,638.28,647.87,599.97,1880000,-4.76,638.26,657.79,661.04,622.39,2110000,-3.03,658.17,654.08,669.54,645.91,2170000,0.66,653.85,643.28,664.26,630.44,2630000,1.66
22/12/2020,637.47,607.85,638.28,647.87,599.97,1880000,-4.76,638.26,657.79,661.04,622.39,2110000,-3.03,658.17,654.08,669.54,645.91,2170000,0.66,653.85,643.28,664.26,630.44,2630000,1.66,643.17,637.29,675.68,627.36,3670000,0.91
21/12/2020,647.87,638.26,657.79,661.04,622.39,2110000,-3.03,658.17,654.08,669.54,645.91,2170000,0.66,653.85,643.28,664.26,630.44,2630000,1.66,643.17,637.29,675.68,627.36,3670000,0.91,637.38,588.81,638.18,580.90,3110000,8.23
20/12/2020,661.04,658.17,654.08,669.54,645.91,2170000,0.66,653.85,643.28,664.26,630.44,2630000,1.66,643.17,637.29,675.68,627.36,3670000,0.91,637.38,588.81,638.18,580.90,3110000,8.23,588.91,586.22,596.97,579.95,1740000,0.46
19/12/2020,669.54,653.85,643.28,664.26,630.44,2630000,1.66,643.17,637.29,675.68,627.36,3670000,0.91,637.38,588.81,638.18,580.90,3110000,8.23,588.91,586.22,596.97,579.95,1740000,0.46,586.19,590.66,591.41,576.01,1780000,-0.83
18/12/2020,664.26,643.17,637.29,675.68,627.36,3670000,0.91,637.38,588.81,638.18,580.90,3110000,8.23,588.91,586.22,596.97,579.95,1740000,0.46,586.19,590.66,591.41,576.01,1780000,-0.83,591.09,568.07,594.83,563.37,2030000,4.11
17/12/2020,675.68,637.38,588.81,638.18,580.90,3110000,8.23,588.91,586.22,596.97,579.95,1740000,0.46,586.19,590.66,591.41,576.01,1780000,-0.83,591.09,568.07,594.83,563.37,2030000,4.11,567.78,544.16,573.59,543.90,1620000,4.34
16/12/2020,638.18,588.91,586.22,596.97,579.95,1740000,0.46,586.19,590.66,591.41,576.01,1780000,-0.83,591.09,568.07,594.83,563.37,2030000,4.11,567.78,544.16,573.59,543.90,1620000,4.34,544.17,558.15,560.28,536.43,30170000,-2.50
15/12/2020,596.97,586.19,590.66,591.41,576.01,1780000,-0.83,591.09,568.07,594.83,563.37,2030000,4.11,567.78,544.16,573.59,543.90,1620000,4.34,544.17,558.15,560.28,536.43,30170000,-2.50,558.13,573.28,575.56,548.99,19600000,-2.63
14/12/2020,591.41,591.09,568.07,594.83,563.37,2030000,4.11,567.78,544.16,573.59,543.90,1620000,4.34,544.17,558.15,560.28,536.43,30170000,-2.50,558.13,573.28,575.56,548.99,19600000,-2.63,573.21,554.95,577.94,530.88,9100000,3.27
13/12/2020,594.83,567.78,544.16,573.59,543.90,1620000,4.34,544.17,558.15,560.28,536.43,30170000,-2.50,558.13,573.28,575.56,548.99,19600000,-2.63,573.21,554.95,577.94,530.88,9100000,3.27,555.05,591.03,594.78,551.08,8110000,-6.10
12/12/2020,573.59,544.17,558.15,560.28,536.43,30170000,-2.50,558.13,573.28,575.56,548.99,19600000,-2.63,573.21,554.95,577.94,530.88,9100000,3.27,555.05,591.03,594.78,551.08,8110000,-6.10,591.09,601.54,603.06,584.53,7720000,-1.76
11/12/2020,560.28,558.13,573.28,575.56,548.99,19600000,-2.63,573.21,554.95,577.94,530.88,9100000,3.27,555.05,591.03,594.78,551.08,8110000,-6.10,591.09,601.54,603.06,584.53,7720000,-1.76,601.68,596.61,606.90,583.67,13140000,0.84
10/12/2020,575.56,573.21,554.95,577.94,530.88,9100000,3.27,555.05,591.03,594.78,551.08,8110000,-6.10,591.09,601.54,603.06,584.53,7720000,-1.76,601.68,596.61,606.90,583.67,13140000,0.84,596.68,567.84,596.73,561.24,30830000,5.07
9/12/2020,577.94,555.05,591.03,594.78,551.08,8110000,-6.10,591.09,601.54,603.06,584.53,7720000,-1.76,601.68,596.61,606.90,583.67,13140000,0.84,596.68,567.84,596.73,561.24,30830000,5.07,567.91,616.33,619.61,566.34,48950000,-7.85
8/12/2020,594.78,591.09,601.54,603.06,584.53,7720000,-1.76,601.68,596.61,606.90,583.67,13140000,0.84,596.68,567.84,596.73,561.24,30830000,5.07,567.91,616.33,619.61,566.34,48950000,-7.85,616.32,597.94,622.10,587.15,24000000,3.05
7/12/2020,603.06,601.68,596.61,606.90,583.67,13140000,0.84,596.68,567.84,596.73,561.24,30830000,5.07,567.91,616.33,619.61,566.34,48950000,-7.85,616.32,597.94,622.10,587.15,24000000,3.05,598.05,585.69,604.34,575.24,16210000,2.12
6/12/2020,606.90,596.68,567.84,596.73,561.24,30830000,5.07,567.91,616.33,619.61,566.34,48950000,-7.85,616.32,597.94,622.10,587.15,24000000,3.05,598.05,585.69,604.34,575.24,16210000,2.12,585.66,616.78,635.66,567.79,49420000,-4.91
5/12/2020,596.73,567.91,616.33,619.61,566.34,48950000,-7.85,616.32,597.94,622.10,587.15,24000000,3.05,598.05,585.69,604.34,575.24,16210000,2.12,585.66,616.78,635.66,567.79,49420000,-4.91,615.92,575.35,615.97,571.04,51720000,7.03
4/12/2020,619.61,616.32,597.94,622.10,587.15,24000000,3.05,598.05,585.69,604.34,575.24,16210000,2.12,585.66,616.78,635.66,567.79,49420000,-4.91,615.92,575.35,615.97,571.04,51720000,7.03,575.45,537.89,576.52,530.71,5790000,7.01
3/12/2020,622.10,598.05,585.69,604.34,575.24,16210000,2.12,585.66,616.78,635.66,567.79,49420000,-4.91,615.92,575.35,615.97,571.04,51720000,7.03,575.45,537.89,576.52,530.71,5790000,7.01,537.74,518.70,547.94,506.97,5340000,3.79
2/12/2020,604.34,585.66,616.78,635.66,567.79,49420000,-4.91,615.92,575.35,615.97,571.04,51720000,7.03,575.45,537.89,576.52,530.71,5790000,7.01,537.74,518.70,547.94,506.97,5340000,3.79,518.11,519.69,530.41,494.65,6420000,-0.23
1/12/2020,635.66,615.92,575.35,615.97,571.04,51720000,7.03,575.45,537.89,576.52,530.71,5790000,7.01,537.74,518.70,547.94,506.97,5340000,3.79,518.11,519.69,530.41,494.65,6420000,-0.23,519.32,569.69,577.08,484.03,13110000,-8.84
30/11/2020,615.97,575.45,537.89,576.52,530.71,5790000,7.01,537.74,518.70,547.94,506.97,5340000,3.79,518.11,519.69,530.41,494.65,6420000,-0.23,519.32,569.69,577.08,484.03,13110000,-8.84,569.67,605.01,605.63,555.32,14500000,-5.84
29/11/2020,576.52,537.74,518.70,547.94,506.97,5340000,3.79,518.11,519.69,530.41,494.65,6420000,-0.23,519.32,569.69,577.08,484.03,13110000,-8.84,569.67,605.01,605.63,555.32,14500000,-5.84,605.03,609.20,621.70,589.56,41110000,-0.69
28/11/2020,547.94,518.11,519.69,530.41,494.65,6420000,-0.23,519.32,569.69,577.08,484.03,13110000,-8.84,569.67,605.01,605.63,555.32,14500000,-5.84,605.03,609.20,621.70,589.56,41110000,-0.69,609.22,559.37,610.33,551.80,49680000,8.91
27/11/2020,530.41,519.32,569.69,577.08,484.03,13110000,-8.84,569.67,605.01,605.63,555.32,14500000,-5.84,605.03,609.20,621.70,589.56,41110000,-0.69,609.22,559.37,610.33,551.80,49680000,8.91,559.40,551.90,580.00,514.44,36760000,1.36
26/11/2020,577.08,569.67,605.01,605.63,555.32,14500000,-5.84,605.03,609.20,621.70,589.56,41110000,-0.69,609.22,559.37,610.33,551.80,49680000,8.91,559.40,551.90,580.00,514.44,36760000,1.36,551.91,509.94,552.13,505.14,26860000,8.22
25/11/2020,605.63,605.03,609.20,621.70,589.56,41110000,-0.69,609.22,559.37,610.33,551.80,49680000,8.91,559.40,551.90,580.00,514.44,36760000,1.36,551.91,509.94,552.13,505.14,26860000,8.22,509.98,471.27,513.06,471.06,30850000,8.23
24/11/2020,621.70,609.22,559.37,610.33,551.80,49680000,8.91,559.40,551.90,580.00,514.44,36760000,1.36,551.91,509.94,552.13,505.14,26860000,8.22,509.98,471.27,513.06,471.06,30850000,8.23,471.21,478.55,480.55,465.41,12530000,-1.53
23/11/2020,610.33,559.40,551.90,580.00,514.44,36760000,1.36,551.91,509.94,552.13,505.14,26860000,8.22,509.98,471.27,513.06,471.06,30850000,8.23,471.21,478.55,480.55,465.41,12530000,-1.53,478.52,482.05,495.04,459.92,18190000,-0.71
22/11/2020,580.00,551.91,509.94,552.13,505.14,26860000,8.22,509.98,471.27,513.06,471.06,30850000,8.23,471.21,478.55,480.55,465.41,12530000,-1.53,478.52,482.05,495.04,459.92,18190000,-0.71,481.95,460.37,484.59,459.74,7930000,4.67
21/11/2020,552.13,509.98,471.27,513.06,471.06,30850000,8.23,471.21,478.55,480.55,465.41,12530000,-1.53,478.52,482.05,495.04,459.92,18190000,-0.71,481.95,460.37,484.59,459.74,7930000,4.67,460.43,448.18,465.97,445.82,5620000,2.72
20/11/2020,513.06,471.21,478.55,480.55,465.41,12530000,-1.53,478.52,482.05,495.04,459.92,18190000,-0.71,481.95,460.37,484.59,459.74,7930000,4.67,460.43,448.18,465.97,445.82,5620000,2.72,448.23,460.75,462.93,440.44,9340000,-2.71
19/11/2020,480.55,478.52,482.05,495.04,459.92,18190000,-0.71,481.95,460.37,484.59,459.74,7930000,4.67,460.43,448.18,465.97,445.82,5620000,2.72,448.23,460.75,462.93,440.44,9340000,-2.71,460.70,476.38,477.34,452.60,9170000,-3.27
18/11/2020,495.04,481.95,460.37,484.59,459.74,7930000,4.67,460.43,448.18,465.97,445.82,5620000,2.72,448.23,460.75,462.93,440.44,9340000,-2.71,460.70,476.38,477.34,452.60,9170000,-3.27,476.29,462.61,477.78,457.65,9850000,2.97
17/11/2020,484.59,460.43,448.18,465.97,445.82,5620000,2.72,448.23,460.75,462.93,440.44,9340000,-2.71,460.70,476.38,477.34,452.60,9170000,-3.27,476.29,462.61,477.78,457.65,9850000,2.97,462.56,463.33,469.57,452.44,9330000,-0.17
16/11/2020,465.97,448.23,460.75,462.93,440.44,9340000,-2.71,460.70,476.38,477.34,452.60,9170000,-3.27,476.29,462.61,477.78,457.65,9850000,2.97,462.56,463.33,469.57,452.44,9330000,-0.17,463.33,450.26,476.08,449.51,15130000,2.91
15/11/2020,462.93,460.70,476.38,477.34,452.60,9170000,-3.27,476.29,462.61,477.78,457.65,9850000,2.97,462.56,463.33,469.57,452.44,9330000,-0.17,463.33,450.26,476.08,449.51,15130000,2.91,450.22,444.38,454.43,439.50,20760000,1.33
14/11/2020,477.34,476.29,462.61,477.78,457.65,9850000,2.97,462.56,463.33,469.57,452.44,9330000,-0.17,463.33,450.26,476.08,449.51,15130000,2.91,450.22,444.38,454.43,439.50,20760000,1.33,444.33,454.55,458.51,434.95,28850000,-2.28
